SiteID.Flow,SiteId.Eco,SiteId.QW,Date,Depth.M,Q.M3.S,BaseFlow.Frac,TSITE_NO,SHORT_NAME,region
4.05E+14,4.05E+14,4.05E+14,20160711,0.249715473,NA,NA,NA,NA,NA
4.05E+14,4.05E+14,4.05E+14,20160718,0.205764266,NA,NA,NA,NA,NA
4.05E+14,4.05E+14,4.05E+14,20160725,0.183871641,NA,NA,NA,NA,NA
4.05E+14,4.05E+14,4.05E+14,20160801,0.335919908,NA,NA,NA,NA,NA
4.05E+14,4.05E+14,4.05E+14,20160607,0.363749965,NA,NA,NA,NA,NA
4.05E+14,4.05E+14,4.05E+14,20160614,0.01,NA,NA,NA,NA,NA
4.05E+14,4.05E+14,4.05E+14,20160621,0.01,NA,NA,NA,NA,NA
4.05E+14,4.05E+14,4.05E+14,20160628,0.143520158,NA,NA,NA,NA,NA
4.05E+14,4.05E+14,4.05E+14,20160706,0.1172326,NA,NA,NA,NA,NA
4.05E+14,4.05E+14,4.05E+14,20160712,0.148229403,NA,NA,NA,NA,NA
4.05E+14,4.05E+14,4.05E+14,20160719,0.313619764,NA,NA,NA,NA,NA
4.05E+14,4.05E+14,4.05E+14,20160726,0.066466997,NA,NA,NA,NA,NA
4.05E+14,4.05E+14,4.05E+14,20160802,0.442350267,NA,NA,NA,NA,NA
4.06E+14,4.06E+14,4.06E+14,20160608,0.288843774,NA,NA,NA,NA,NA
4.06E+14,4.06E+14,4.06E+14,20160615,0.187975453,NA,NA,NA,NA,NA
4.06E+14,4.06E+14,4.06E+14,20160622,0.193927838,NA,NA,NA,NA,NA
4.06E+14,4.06E+14,4.06E+14,20160629,0.229374975,NA,NA,NA,NA,NA
4.06E+14,4.06E+14,4.06E+14,20160707,0.220976187,NA,NA,NA,NA,NA
4.06E+14,4.06E+14,4.06E+14,20160713,0.187691683,NA,NA,NA,NA,NA
4.06E+14,4.06E+14,4.06E+14,20160720,0.178025959,NA,NA,NA,NA,NA
4.06E+14,4.06E+14,4.06E+14,20160727,0.194777126,NA,NA,NA,NA,NA
4.06E+14,4.06E+14,4.06E+14,20160802,0.202408941,NA,NA,NA,NA,NA
4.12E+14,4.12E+14,4.12E+14,20160608,0.1053313,NA,NA,NA,NA,NA
4.12E+14,4.12E+14,4.12E+14,20160617,0.050753277,NA,NA,NA,NA,NA
4.12E+14,4.12E+14,4.12E+14,20160623,0.039877674,NA,NA,NA,NA,NA
4.12E+14,4.12E+14,4.12E+14,20160630,0.098676237,NA,NA,NA,NA,NA
4.12E+14,4.12E+14,4.12E+14,20160708,0.039012263,NA,NA,NA,NA,NA
4.12E+14,4.12E+14,4.12E+14,20160714,0.032634651,NA,NA,NA,NA,NA
4.12E+14,4.12E+14,4.12E+14,20160721,0.07315145,NA,NA,NA,NA,NA
4.12E+14,4.12E+14,4.12E+14,20160728,0.03088563,NA,NA,NA,NA,NA
4.12E+14,4.12E+14,4.12E+14,20160804,0.196174359,NA,NA,NA,NA,NA
4.12E+14,4.12E+14,4.12E+14,20160711,0.091672622,NA,NA,NA,NA,NA
4.12E+14,4.12E+14,4.12E+14,20160719,0.077141932,NA,NA,NA,NA,NA
4.12E+14,4.12E+14,4.12E+14,20160725,0.061542804,NA,NA,NA,NA,NA
4.12E+14,4.12E+14,4.12E+14,20160801,0.52337211,NA,NA,NA,NA,NA
4.13E+14,4.13E+14,4.13E+14,20160608,0.205601589,NA,NA,NA,NA,NA
4.13E+14,4.13E+14,4.13E+14,20160615,0.163382033,NA,NA,NA,NA,NA
4.13E+14,4.13E+14,4.13E+14,20160622,0.158200534,NA,NA,NA,NA,NA
4.13E+14,4.13E+14,4.13E+14,20160629,0.208232827,NA,NA,NA,NA,NA
4.13E+14,4.13E+14,4.13E+14,20160706,0.192342949,NA,NA,NA,NA,NA
4.13E+14,4.13E+14,4.13E+14,20160713,0.181059852,NA,NA,NA,NA,NA
4.13E+14,4.13E+14,4.13E+14,20160720,0.176178763,NA,NA,NA,NA,NA
4.13E+14,4.13E+14,4.13E+14,20160727,0.199436154,NA,NA,NA,NA,NA
4.13E+14,4.13E+14,4.13E+14,20160803,0.286656458,NA,NA,NA,NA,NA
4.13E+14,4.13E+14,4.13E+14,20160607,0.129441526,NA,NA,NA,NA,NA
4.13E+14,4.13E+14,4.13E+14,20160614,0.063493546,NA,NA,NA,NA,NA
4.13E+14,4.13E+14,4.13E+14,20160621,0.012455927,NA,NA,NA,NA,NA
4.13E+14,4.13E+14,4.13E+14,20160628,0.01,NA,NA,NA,NA,NA
4.13E+14,4.13E+14,4.13E+14,20160705,0.044878608,NA,NA,NA,NA,NA
4.13E+14,4.13E+14,4.13E+14,20160712,0.01,NA,NA,NA,NA,NA
4.13E+14,4.13E+14,4.13E+14,20160719,0.01993172,NA,NA,NA,NA,NA
4.13E+14,4.13E+14,4.13E+14,20160726,0.013356472,NA,NA,NA,NA,NA
4.13E+14,4.13E+14,4.13E+14,20160802,0.22765094,NA,NA,NA,NA,NA
4.13E+14,4.13E+14,4.13E+14,20160606,0.125677147,NA,NA,NA,NA,NA
4.13E+14,4.13E+14,4.13E+14,20160613,0.036664364,NA,NA,NA,NA,NA
4.13E+14,4.13E+14,4.13E+14,20160620,0.025421598,NA,NA,NA,NA,NA
4.13E+14,4.13E+14,4.13E+14,20160627,0.021547794,NA,NA,NA,NA,NA
4.13E+14,4.13E+14,4.13E+14,20160705,0.01,NA,NA,NA,NA,NA
4.13E+14,4.13E+14,4.13E+14,20160711,0.025421598,NA,NA,NA,NA,NA
4.13E+14,4.13E+14,4.13E+14,20160718,0.012252126,NA,NA,NA,NA,NA
4.13E+14,4.13E+14,4.13E+14,20160725,0.01,NA,NA,NA,NA,NA
4.13E+14,4.13E+14,4.13E+14,20160801,0.102617834,NA,NA,NA,NA,NA
4.14E+14,4.14E+14,4.14E+14,20160606,0.250352742,NA,NA,NA,NA,NA
4.14E+14,4.14E+14,4.14E+14,20160613,0.127321921,NA,NA,NA,NA,NA
4.14E+14,4.14E+14,4.14E+14,20160620,0.110853184,NA,NA,NA,NA,NA
4.14E+14,4.14E+14,4.14E+14,20160627,0.068357332,NA,NA,NA,NA,NA
4.14E+14,4.14E+14,4.14E+14,20160705,0.066653825,NA,NA,NA,NA,NA
4.14E+14,4.14E+14,4.14E+14,20160711,0.065800972,NA,NA,NA,NA,NA
4.14E+14,4.14E+14,4.14E+14,20160718,0.051188175,NA,NA,NA,NA,NA
4.14E+14,4.14E+14,4.14E+14,20160725,0.046558293,NA,NA,NA,NA,NA
4.14E+14,4.14E+14,4.14E+14,20160801,0.255407945,NA,NA,NA,NA,NA
4.14E+14,4.14E+14,4.14E+14,20160607,0.146431279,NA,NA,NA,NA,NA
4.14E+14,4.14E+14,4.14E+14,20160614,0.114972334,NA,NA,NA,NA,NA
4.14E+14,4.14E+14,4.14E+14,20160621,0.163130138,NA,NA,NA,NA,NA
4.14E+14,4.14E+14,4.14E+14,20160628,0.081406717,NA,NA,NA,NA,NA
4.14E+14,4.14E+14,4.14E+14,20160705,0.130444367,NA,NA,NA,NA,NA
4.14E+14,4.14E+14,4.14E+14,20160712,0.103692549,NA,NA,NA,NA,NA
4.14E+14,4.14E+14,4.14E+14,20160719,0.138489197,NA,NA,NA,NA,NA
4.14E+14,4.14E+14,4.14E+14,20160726,0.128822535,NA,NA,NA,NA,NA
4.14E+14,4.14E+14,4.14E+14,20160802,0.186492456,NA,NA,NA,NA,NA
4.15E+14,4.15E+14,4.15E+14,20160712,0.069986233,NA,NA,NA,NA,NA
4.15E+14,4.15E+14,4.15E+14,20160719,0.083866669,NA,NA,NA,NA,NA
4.15E+14,4.15E+14,4.15E+14,20160726,0.11468385,NA,NA,NA,NA,NA
4.15E+14,4.15E+14,4.15E+14,20160802,0.16664715,NA,NA,NA,NA,NA
4.16E+14,4.16E+14,4.16E+14,20160711,0.055053942,NA,NA,NA,NA,NA
4.16E+14,4.16E+14,4.16E+14,20160718,0.028227561,NA,NA,NA,NA,NA
4.16E+14,4.16E+14,4.16E+14,20160725,0.048289043,NA,NA,NA,NA,NA
4.16E+14,4.16E+14,4.16E+14,20160801,0.056395324,NA,NA,NA,NA,NA
4.20E+14,4.20E+14,4.20E+14,20160607,0.153497392,NA,NA,NA,NA,NA
4.20E+14,4.20E+14,4.20E+14,20160614,0.11286292,NA,NA,NA,NA,NA
4.20E+14,4.20E+14,4.20E+14,20160621,0.127279008,NA,NA,NA,NA,NA
4.20E+14,4.20E+14,4.20E+14,20160628,0.061125445,NA,NA,NA,NA,NA
4.20E+14,4.20E+14,4.20E+14,20160705,0.031779961,NA,NA,NA,NA,NA
4.20E+14,4.20E+14,4.20E+14,20160712,0.031185943,NA,NA,NA,NA,NA
4.20E+14,4.20E+14,4.20E+14,20160719,0.031779961,NA,NA,NA,NA,NA
4.20E+14,4.20E+14,4.20E+14,20160726,0.1264515,NA,NA,NA,NA,NA
4.20E+14,4.20E+14,4.20E+14,20160802,0.046832119,NA,NA,NA,NA,NA
4.21E+14,4.21E+14,4.21E+14,20160607,0.093156646,NA,NA,NA,NA,NA
4.21E+14,4.21E+14,4.21E+14,20160614,0.022770556,NA,NA,NA,NA,NA
4.21E+14,4.21E+14,4.21E+14,20160621,0.032879375,NA,NA,NA,NA,NA
4.21E+14,4.21E+14,4.21E+14,20160628,0.505788691,NA,NA,NA,NA,NA
4.21E+14,4.21E+14,4.21E+14,20160705,0.030212243,NA,NA,NA,NA,NA
4.21E+14,4.21E+14,4.21E+14,20160712,0.015880698,NA,NA,NA,NA,NA
4.21E+14,4.21E+14,4.21E+14,20160719,0.01,NA,NA,NA,NA,NA
4.21E+14,4.21E+14,4.21E+14,20160726,0.031694753,NA,NA,NA,NA,NA
4.21E+14,4.21E+14,4.21E+14,20160802,0.08836652,NA,NA,NA,NA,NA
4.22E+14,4.22E+14,4.22E+14,20160713,0.142673493,NA,NA,NA,NA,NA
4.22E+14,4.22E+14,4.22E+14,20160720,NA,NA,NA,NA,NA,NA
4.22E+14,4.22E+14,4.22E+14,20160727,NA,NA,NA,NA,NA,NA
4.22E+14,4.22E+14,4.22E+14,20160803,NA,NA,NA,NA,NA,NA
4.23E+14,4.23E+14,4.23E+14,20160608,0.091978527,NA,NA,NA,NA,NA
4.23E+14,4.23E+14,4.23E+14,20160614,0.06452191,NA,NA,NA,NA,NA
4.23E+14,4.23E+14,4.23E+14,20160621,0.053027753,NA,NA,NA,NA,NA
4.23E+14,4.23E+14,4.23E+14,20160628,0.063917379,NA,NA,NA,NA,NA
4.23E+14,4.23E+14,4.23E+14,20160706,0.049394479,NA,NA,NA,NA,NA
4.23E+14,4.23E+14,4.23E+14,20160712,0.06421965,NA,NA,NA,NA,NA
4.23E+14,4.23E+14,4.23E+14,20160719,0.068450221,NA,NA,NA,NA,NA
4.23E+14,4.23E+14,4.23E+14,20160726,0.098601892,NA,NA,NA,NA,NA
4.23E+14,4.23E+14,4.23E+14,20160802,0.101309831,NA,NA,NA,NA,NA
4.24E+14,4.24E+14,4.24E+14,20160713,0.106595969,NA,NA,NA,NA,NA
4.24E+14,4.24E+14,4.24E+14,20160720,0.116863711,NA,NA,NA,NA,NA
4.24E+14,4.24E+14,4.24E+14,20160727,0.114776655,NA,NA,NA,NA,NA
4.24E+14,4.24E+14,4.24E+14,20160803,0.108526715,NA,NA,NA,NA,NA
4.24E+14,4.24E+14,4.24E+14,20160608,0.127796051,NA,NA,NA,NA,NA
4.24E+14,4.24E+14,4.24E+14,20160615,0.092601638,NA,NA,NA,NA,NA
4.24E+14,4.24E+14,4.24E+14,20160622,0.07605503,NA,NA,NA,NA,NA
4.24E+14,4.24E+14,4.24E+14,20160629,0.074012308,NA,NA,NA,NA,NA
4.24E+14,4.24E+14,4.24E+14,20160706,0.063175554,NA,NA,NA,NA,NA
4.24E+14,4.24E+14,4.24E+14,20160713,0.062,NA,NA,NA,NA,NA
4.24E+14,4.24E+14,4.24E+14,20160720,0.061411927,NA,NA,NA,NA,NA
4.24E+14,4.24E+14,4.24E+14,20160727,0.058763153,NA,NA,NA,NA,NA
4.24E+14,4.24E+14,4.24E+14,20160803,0.130344677,NA,NA,NA,NA,NA
4.24E+14,4.24E+14,4.24E+14,20160713,0.112411072,NA,NA,NA,NA,NA
4.24E+14,4.24E+14,4.24E+14,20160720,0.115994839,NA,NA,NA,NA,NA
4.24E+14,4.24E+14,4.24E+14,20160727,0.07986672,NA,NA,NA,NA,NA
4.24E+14,4.24E+14,4.24E+14,20160803,0.336121893,NA,NA,NA,NA,NA
4.24E+14,4.24E+14,4.24E+14,20160608,0.071227351,NA,NA,NA,NA,NA
4.24E+14,4.24E+14,4.24E+14,20160615,0.027828635,NA,NA,NA,NA,NA
4.24E+14,4.24E+14,4.24E+14,20160622,0.026024787,NA,NA,NA,NA,NA
4.24E+14,4.24E+14,4.24E+14,20160629,0.02241215,NA,NA,NA,NA,NA
4.24E+14,4.24E+14,4.24E+14,20160706,0.01,NA,NA,NA,NA,NA
4.24E+14,4.24E+14,4.24E+14,20160713,0.031431416,NA,NA,NA,NA,NA
4.24E+14,4.24E+14,4.24E+14,20160720,0.020000053,NA,NA,NA,NA,NA
4.24E+14,4.24E+14,4.24E+14,20160727,0.021809402,NA,NA,NA,NA,NA
4.24E+14,4.24E+14,4.24E+14,20160803,0.114868845,NA,NA,NA,NA,NA
4.25E+14,4.25E+14,4.25E+14,20160713,0.188131922,NA,NA,NA,NA,NA
4.25E+14,4.25E+14,4.25E+14,20160720,0.165914103,NA,NA,NA,NA,NA
4.25E+14,4.25E+14,4.25E+14,20160727,0.14476719,NA,NA,NA,NA,NA
4.25E+14,4.25E+14,4.25E+14,20160803,0.182200848,NA,NA,NA,NA,NA
4.25E+14,4.25E+14,4.25E+14,20160608,NA,NA,NA,NA,NA,NA
4.25E+14,4.25E+14,4.25E+14,20160616,NA,NA,NA,NA,NA,NA
4.25E+14,4.25E+14,4.25E+14,20160622,NA,NA,NA,NA,NA,NA
4.25E+14,4.25E+14,4.25E+14,20160629,0.178,NA,NA,NA,NA,NA
4.25E+14,4.25E+14,4.25E+14,20160707,0.646700326,NA,NA,NA,NA,NA
4.25E+14,4.25E+14,4.25E+14,20160714,1.088232391,NA,NA,NA,NA,NA
4.25E+14,4.25E+14,4.25E+14,20160721,0.01,NA,NA,NA,NA,NA
4.25E+14,4.25E+14,4.25E+14,20160728,0.588541551,NA,NA,NA,NA,NA
4.25E+14,4.25E+14,4.25E+14,20160804,0.123447287,NA,NA,NA,NA,NA
4.25E+14,4.25E+14,4.25E+14,20160609,0.141348675,NA,NA,NA,NA,NA
4.25E+14,4.25E+14,4.25E+14,20160615,0.12508691,NA,NA,NA,NA,NA
4.25E+14,4.25E+14,4.25E+14,20160623,0.100018531,NA,NA,NA,NA,NA
4.25E+14,4.25E+14,4.25E+14,20160629,0.129092758,NA,NA,NA,NA,NA
4.25E+14,4.25E+14,4.25E+14,20160707,0.093339969,NA,NA,NA,NA,NA
4.25E+14,4.25E+14,4.25E+14,20160714,0.104362436,NA,NA,NA,NA,NA
4.25E+14,4.25E+14,4.25E+14,20160721,0.092467245,NA,NA,NA,NA,NA
4.25E+14,4.25E+14,4.25E+14,20160728,0.086055844,NA,NA,NA,NA,NA
4.25E+14,4.25E+14,4.25E+14,20160804,0.159177144,NA,NA,NA,NA,NA
4.26E+14,4.26E+14,4.26E+14,20160607,0.18433958,NA,NA,NA,NA,NA
4.26E+14,4.26E+14,4.26E+14,20160614,0.143545965,NA,NA,NA,NA,NA
4.26E+14,4.26E+14,4.26E+14,20160621,0.099583824,NA,NA,NA,NA,NA
4.26E+14,4.26E+14,4.26E+14,20160628,0.094770219,NA,NA,NA,NA,NA
4.26E+14,4.26E+14,4.26E+14,20160705,0.082232429,NA,NA,NA,NA,NA
4.26E+14,4.26E+14,4.26E+14,20160712,0.091077821,NA,NA,NA,NA,NA
4.26E+14,4.26E+14,4.26E+14,20160719,0.083377001,NA,NA,NA,NA,NA
4.26E+14,4.26E+14,4.26E+14,20160726,0.079079873,NA,NA,NA,NA,NA
4.26E+14,4.26E+14,4.26E+14,20160802,0.212323543,NA,NA,NA,NA,NA
4.30E+14,4.30E+14,4.30E+14,20160607,0.101184776,NA,NA,NA,NA,NA
4.30E+14,4.30E+14,4.30E+14,20160614,0.030779809,NA,NA,NA,NA,NA
4.30E+14,4.30E+14,4.30E+14,20160621,0.075452297,NA,NA,NA,NA,NA
4.30E+14,4.30E+14,4.30E+14,20160628,0.050372923,NA,NA,NA,NA,NA
4.30E+14,4.30E+14,4.30E+14,20160706,0.057747256,NA,NA,NA,NA,NA
4.30E+14,4.30E+14,4.30E+14,20160712,0.034234201,NA,NA,NA,NA,NA
4.30E+14,4.30E+14,4.30E+14,20160719,0.01,NA,NA,NA,NA,NA
4.30E+14,4.30E+14,4.30E+14,20160726,0.039202589,NA,NA,NA,NA,NA
4.30E+14,4.30E+14,4.30E+14,20160802,0.01,NA,NA,NA,NA,NA
4.31E+14,4.31E+14,4.31E+14,20160606,0.267274113,NA,NA,NA,NA,NA
4.31E+14,4.31E+14,4.31E+14,20160614,0.186054281,NA,NA,NA,NA,NA
4.31E+14,4.31E+14,4.31E+14,20160621,0.17045942,NA,NA,NA,NA,NA
4.31E+14,4.31E+14,4.31E+14,20160628,0.137699006,NA,NA,NA,NA,NA
4.31E+14,4.31E+14,4.31E+14,20160706,0.13227971,NA,NA,NA,NA,NA
4.31E+14,4.31E+14,4.31E+14,20160712,0.139805794,NA,NA,NA,NA,NA
4.31E+14,4.31E+14,4.31E+14,20160719,0.134989689,NA,NA,NA,NA,NA
4.31E+14,4.31E+14,4.31E+14,20160726,0.208807563,NA,NA,NA,NA,NA
4.31E+14,4.31E+14,4.31E+14,20160802,0.193244547,NA,NA,NA,NA,NA
4.31E+14,4.31E+14,4.31E+14,20160607,0.176155824,NA,NA,NA,NA,NA
4.31E+14,4.31E+14,4.31E+14,20160613,0.157549934,NA,NA,NA,NA,NA
4.31E+14,4.31E+14,4.31E+14,20160620,0.150560205,NA,NA,NA,NA,NA
4.31E+14,4.31E+14,4.31E+14,20160627,0.108920519,NA,NA,NA,NA,NA
4.31E+14,4.31E+14,4.31E+14,20160705,0.140448945,NA,NA,NA,NA,NA
4.31E+14,4.31E+14,4.31E+14,20160711,0.155595429,NA,NA,NA,NA,NA
4.31E+14,4.31E+14,4.31E+14,20160718,0.118920378,NA,NA,NA,NA,NA
4.31E+14,4.31E+14,4.31E+14,20160725,0.120629169,NA,NA,NA,NA,NA
4.31E+14,4.31E+14,4.31E+14,20160801,0.104330836,NA,NA,NA,NA,NA
4.31E+14,4.31E+14,4.31E+14,20160606,0.182291214,NA,NA,NA,NA,NA
4.31E+14,4.31E+14,4.31E+14,20160613,0.160020548,NA,NA,NA,NA,NA
4.31E+14,4.31E+14,4.31E+14,20160620,0.127200247,NA,NA,NA,NA,NA
4.31E+14,4.31E+14,4.31E+14,20160627,0.129597665,NA,NA,NA,NA,NA
4.31E+14,4.31E+14,4.31E+14,20160705,0.122120764,NA,NA,NA,NA,NA
4.31E+14,4.31E+14,4.31E+14,20160711,0.129597665,NA,NA,NA,NA,NA
4.31E+14,4.31E+14,4.31E+14,20160718,0.13039558,NA,NA,NA,NA,NA
4.31E+14,4.31E+14,4.31E+14,20160725,0.170827752,NA,NA,NA,NA,NA
4.31E+14,4.31E+14,4.31E+14,20160801,0.124262533,NA,NA,NA,NA,NA
4.32E+14,4.32E+14,4.32E+14,20160608,0.212408811,NA,NA,NA,NA,NA
4.32E+14,4.32E+14,4.32E+14,20160615,0.253922962,NA,NA,NA,NA,NA
4.32E+14,4.32E+14,4.32E+14,20160622,0.315235331,NA,NA,NA,NA,NA
4.32E+14,4.32E+14,4.32E+14,20160629,0.376993924,NA,NA,NA,NA,NA
4.32E+14,4.32E+14,4.32E+14,20160707,0.412505145,NA,NA,NA,NA,NA
4.32E+14,4.32E+14,4.32E+14,20160713,0.417732402,NA,NA,NA,NA,NA
4.32E+14,4.32E+14,4.32E+14,20160720,0.417151748,NA,NA,NA,NA,NA
4.32E+14,4.32E+14,4.32E+14,20160727,0.441795906,NA,NA,NA,NA,NA
4.32E+14,4.32E+14,4.32E+14,20160803,0.48223738,NA,NA,NA,NA,NA
11128500,11128500,11128500,20170313,0.204257676,0.288870008,1,T11128500,CA_SantaYnezSol,CSQA
11128500,11128500,11128500,20170320,0.202000332,0.305862362,1,T11128500,CA_SantaYnezSol,CSQA
11128500,11128500,11128500,20170327,0.205044038,0.235060889,1,T11128500,CA_SantaYnezSol,CSQA
11128500,11128500,11128500,20170403,0.211871375,0.168224299,1,T11128500,CA_SantaYnezSol,CSQA
11128500,11128500,11128500,20170410,0.207497286,0.09374115,1,T11128500,CA_SantaYnezSol,CSQA
11128500,11128500,11128500,20170417,0.208344771,0.078448032,1,T11128500,CA_SantaYnezSol,CSQA
11135250,11135250,11135250,20170314,NA,NA,NA,T11135250,CA_SantaYnezLom,CSQA
11135250,11135250,11135250,20170321,NA,NA,NA,T11135250,CA_SantaYnezLom,CSQA
11135250,11135250,11135250,20170328,NA,NA,NA,T11135250,CA_SantaYnezLom,CSQA
11135250,11135250,11135250,20170404,NA,NA,NA,T11135250,CA_SantaYnezLom,CSQA
11135250,11135250,11135250,20170411,NA,NA,NA,T11135250,CA_SantaYnezLom,CSQA
11135250,11135250,11135250,20170418,NA,NA,NA,T11135250,CA_SantaYnezLom,CSQA
11141050,11141050,11141050,20170314,0.106201152,0.061172472,0.165774472,T11141050,CA_Orcutt,CSQA
11141050,11141050,11141050,20170321,0.204651953,0.132823563,0.073577918,T11141050,CA_Orcutt,CSQA
11141050,11141050,11141050,20170328,0.057377991,0.013877089,0.653565529,T11141050,CA_Orcutt,CSQA
11141050,11141050,11141050,20170404,0.052732811,0.012177853,0.666192625,T11141050,CA_Orcutt,CSQA
11141050,11141050,11141050,20170411,0.057377991,0.012744265,0.583633963,T11141050,CA_Orcutt,CSQA
11141050,11141050,11141050,20170418,0.246927745,0.252336449,0.027724329,T11141050,CA_Orcutt,CSQA
11141280,11141280,11141280,20170328,0.152936664,0.359671481,0.027787088,T11141280,CA_Lopez,CSQA
11141280,11141280,11141280,20170404,0.144668586,0.297366185,0.033609144,T11141280,CA_Lopez,CSQA
11141280,11141280,11141280,20170411,0.144668586,0.28603795,0.034763205,T11141280,CA_Lopez,CSQA
11141280,11141280,11141280,20170418,0.152936664,0.27980742,0.03571822,T11141280,CA_Lopez,CSQA
11148900,11148900,11148900,20170330,0.506163905,7.136788445,0.370705375,T11148900,CA_NaciBryson,CSQA
11148900,11148900,11148900,20170406,0.486315663,4.304729538,0.432465879,T11148900,CA_NaciBryson,CSQA
11148900,11148900,11148900,20170413,0.53784951,9.374114982,0.262639917,T11148900,CA_NaciBryson,CSQA
11148900,11148900,11148900,20170420,0.510572129,7.448314925,0.411218413,T11148900,CA_NaciBryson,CSQA
11150500,11150500,11150500,20170314,0.396923602,18.43670348,0.053093897,T11150500,CA_Salinas,CSQA
11150500,11150500,11150500,20170321,0.198644575,10.39365619,0.096311561,T11150500,CA_Salinas,CSQA
11150500,11150500,11150500,20170328,0.13515644,8.156329652,0.125500887,T11150500,CA_Salinas,CSQA
11150500,11150500,11150500,20170404,0.123041309,7.816482583,0.132923399,T11150500,CA_Salinas,CSQA
11150500,11150500,11150500,20170411,0.201662965,11.07335033,0.095951702,T11150500,CA_Salinas,CSQA
11150500,11150500,11150500,20170418,0.343034456,15.91617106,0.068263405,T11150500,CA_Salinas,CSQA
11152000,11152000,11152000,20170328,0.614821176,12.88586803,0.382722165,T11152000,CA_ArroyoSeco,CSQA
11152000,11152000,11152000,20170404,0.495577866,8.751062022,0.476911199,T11152000,CA_ArroyoSeco,CSQA
11152000,11152000,11152000,20170411,0.559707408,10.84678561,0.418202111,T11152000,CA_ArroyoSeco,CSQA
11152000,11152000,11152000,20170418,0.614821176,12.4327386,0.453345909,T11152000,CA_ArroyoSeco,CSQA
11152600,11152600,11152600,20170315,NA,NA,NA,T11152600,CA_GabilanSal,CSQA
11152600,11152600,11152600,20170322,NA,NA,NA,T11152600,CA_GabilanSal,CSQA
11152600,11152600,11152600,20170329,NA,NA,NA,T11152600,CA_GabilanSal,CSQA
11152600,11152600,11152600,20170405,NA,NA,NA,T11152600,CA_GabilanSal,CSQA
11152600,11152600,11152600,20170412,NA,NA,NA,T11152600,CA_GabilanSal,CSQA
11152600,11152600,11152600,20170419,NA,NA,NA,T11152600,CA_GabilanSal,CSQA
11152650,11152650,11152650,20170313,0.634310572,0.51826678,0.088930159,T11152650,CA_Reclamation,CSQA
11152650,11152650,11152650,20170320,0.577184706,0.433305013,0.101953289,T11152650,CA_Reclamation,CSQA
11152650,11152650,11152650,20170327,0.629149061,0.56924384,0.086662589,T11152650,CA_Reclamation,CSQA
11152650,11152650,11152650,20170403,0.548326883,0.226847918,0.199749549,T11152650,CA_Reclamation,CSQA
11152650,11152650,11152650,20170410,0.548326883,0.242707448,0.18669707,T11152650,CA_Reclamation,CSQA
11152650,11152650,11152650,20170417,0.621395039,0.657037666,0.0695614,T11152650,CA_Reclamation,CSQA
11153470,11153470,11153470,20170327,NA,NA,NA,T11153470,CA_LlagasMorgan,CSQA
11153470,11153470,11153470,20170403,NA,NA,NA,T11153470,CA_LlagasMorgan,CSQA
11153470,11153470,11153470,20170410,NA,NA,NA,T11153470,CA_LlagasMorgan,CSQA
11153470,11153470,11153470,20170417,NA,NA,NA,T11153470,CA_LlagasMorgan,CSQA
11153650,11153650,11153650,20170314,0.740417217,3.483432455,0.171555313,T11153650,CA_LlagasGilroy,CSQA
11153650,11153650,11153650,20170321,0.912172808,5.409232512,0.107470225,T11153650,CA_LlagasGilroy,CSQA
11153650,11153650,11153650,20170328,0.702705825,2.738600963,0.23742516,T11153650,CA_LlagasGilroy,CSQA
11153650,11153650,11153650,20170404,0.668032804,2.041914472,0.276731243,T11153650,CA_LlagasGilroy,CSQA
11153650,11153650,11153650,20170411,0.654055411,1.792693288,0.306621073,T11153650,CA_LlagasGilroy,CSQA
11153650,11153650,11153650,20170418,0.72104496,2.832058907,0.211013035,T11153650,CA_LlagasGilroy,CSQA
11159000,11159000,11159000,20170316,1.45812743,11.44151798,0.67575594,T11159000,CA_PajaroChit,CSQA
11159000,11159000,11159000,20170323,1.881636116,25.03540074,0.278036129,T11159000,CA_PajaroChit,CSQA
11159000,11159000,11159000,20170330,1.486950259,12.12121212,0.587251096,T11159000,CA_PajaroChit,CSQA
11159000,11159000,11159000,20170406,1.301858345,7.448314925,0.729473731,T11159000,CA_PajaroChit,CSQA
11159000,11159000,11159000,20170413,1.339070391,9.289153214,0.576396663,T11159000,CA_PajaroChit,CSQA
11159000,11159000,11159000,20170420,1.374567287,9.11922968,0.609460821,T11159000,CA_PajaroChit,CSQA
11159200,11159200,11159200,20170315,0.424239443,0.920419145,0.159365091,T11159200,CA_Corralitos,CSQA
11159200,11159200,11159200,20170322,0.725480291,5.890682526,0.022580007,T11159200,CA_Corralitos,CSQA
11159200,11159200,11159200,20170329,0.488298606,1.764372699,0.111361911,T11159200,CA_Corralitos,CSQA
11159200,11159200,11159200,20170405,0.424239443,1.070518267,0.140287032,T11159200,CA_Corralitos,CSQA
11159200,11159200,11159200,20170412,0.459843683,1.410365336,0.12331439,T11159200,CA_Corralitos,CSQA
11159200,11159200,11159200,20170419,0.503455841,1.914471821,0.118853471,T11159200,CA_Corralitos,CSQA
11159500,11159500,11159500,20170315,NA,NA,NA,T11159500,CA_PajaroWat,CSQA
11159500,11159500,11159500,20170322,NA,NA,NA,T11159500,CA_PajaroWat,CSQA
11159500,11159500,11159500,20170329,NA,NA,NA,T11159500,CA_PajaroWat,CSQA
