Study region	USGS station number	USGS station name	Short name	Chemical name	NWIS parameter code	CASRN	Pesticide degradate	Parent	Sample date (YYYYMMDD)	Result (ug/L)	Remark
PNSQA	T451244123050200	W.F. PALMER CREEK AT WEBFOOT ROAD NR DAYTON, OR	OR_WFPalmer	Metribuzin DA	68568	35045-02-4	Degradate	Metribuzin	20150611	9.5931	DET
PNSQA	T443436123023600	OAK CREEK AT FRY RD SE, NEAR ALBANY, OR	OR_Oak	Metribuzin DA	68568	35045-02-4	Degradate	Metribuzin	20150611	8.7151	DET
PNSQA	T14201300	ZOLLNER CREEK NEAR MT ANGEL, OR	OR_Zollner	Metribuzin DA	68568	35045-02-4	Degradate	Metribuzin	20150616	9.5022	DET
PNSQA	T453145122534500	ROCK CREEK NEAR NW CHERRY LANE, NEAR ORENCO, OR	OR_RockOrenco	Metribuzin DA	68568	35045-02-4	Degradate	Metribuzin	20150617	5.7459	DET
PNSQA	T451244123050200	W.F. PALMER CREEK AT WEBFOOT ROAD NR DAYTON, OR	OR_WFPalmer	Metribuzin DA	68568	35045-02-4	Degradate	Metribuzin	20150618	7.0286	DET
PNSQA	T443436123023600	OAK CREEK AT FRY RD SE, NEAR ALBANY, OR	OR_Oak	Metribuzin DA	68568	35045-02-4	Degradate	Metribuzin	20150618	7.9514	DET
PNSQA	T443436123023600	OAK CREEK AT FRY RD SE, NEAR ALBANY, OR	OR_Oak	Metribuzin DADK	68569	52236-30-3	Degradate	Metribuzin	20150604	186.2876	DET
PNSQA	T12212450	BERTRAND CREEK AT WEST BADGER ROAD NEAR LYNDEN, WA	WA_Bertrand	Metribuzin DADK	68569	52236-30-3	Degradate	Metribuzin	20150615	59.6975	DET
PNSQA	T443436123023600	OAK CREEK AT FRY RD SE, NEAR ALBANY, OR	OR_Oak	Metribuzin DADK	68569	52236-30-3	Degradate	Metribuzin	20150415	101.9975	DET
PNSQA	T443808123051100	PERIWINKLE CREEK AT SANTIAM RD SE, AT ALBANY, OR	OR_Periwinkle	Metribuzin DADK	68569	52236-30-3	Degradate	Metribuzin	20150416	63.7915	DET
PNSQA	T451244123050200	W.F. PALMER CREEK AT WEBFOOT ROAD NR DAYTON, OR	OR_WFPalmer	Metribuzin DADK	68569	52236-30-3	Degradate	Metribuzin	20150416	38.9111	DET
PNSQA	T14201300	ZOLLNER CREEK NEAR MT ANGEL, OR	OR_Zollner	Metribuzin DADK	68569	52236-30-3	Degradate	Metribuzin	20150414	35.738	DET
PNSQA	T14201300	ZOLLNER CREEK NEAR MT ANGEL, OR	OR_Zollner	Metribuzin DADK	68569	52236-30-3	Degradate	Metribuzin	20150421	58.2724	DET
PNSQA	T451244123050200	W.F. PALMER CREEK AT WEBFOOT ROAD NR DAYTON, OR	OR_WFPalmer	Metribuzin DADK	68569	52236-30-3	Degradate	Metribuzin	20150423	71.5445	DET
PNSQA	T443436123023600	OAK CREEK AT FRY RD SE, NEAR ALBANY, OR	OR_Oak	Metribuzin DADK	68569	52236-30-3	Degradate	Metribuzin	20150507	16.3965	DET
PNSQA	T451818122575500	HESS CR AT FOOTPATH, GEORGE FOX UNIV, NEWBERG, OR	OR_Hess	Metribuzin DADK	68569	52236-30-3	Degradate	Metribuzin	20150507	31.0026	DET
PNSQA	T451244123050200	W.F. PALMER CREEK AT WEBFOOT ROAD NR DAYTON, OR	OR_WFPalmer	Metribuzin DADK	68569	52236-30-3	Degradate	Metribuzin	20150514	72.2455	DET
PNSQA	T445551123015800	PRINGLE CREEK AT SALEM, OR	OR_Pringle	Tebuthiuron TP 104	68575	59962-53-7	Degradate	Tebuthiuron	20150415	0.7473	DET
PNSQA	T443808123051100	PERIWINKLE CREEK AT SANTIAM RD SE, AT ALBANY, OR	OR_Periwinkle	Tebuthiuron TP 104	68575	59962-53-7	Degradate	Tebuthiuron	20150416	21.6222	DET
PNSQA	T443808123051100	PERIWINKLE CREEK AT SANTIAM RD SE, AT ALBANY, OR	OR_Periwinkle	Tebuthiuron TP 104	68575	59962-53-7	Degradate	Tebuthiuron	20150422	49.7692	DET
PNSQA	T445551123015800	PRINGLE CREEK AT SALEM, OR	OR_Pringle	Tebuthiuron TP 104	68575	59962-53-7	Degradate	Tebuthiuron	20150513	1.892	DET
PNSQA	T451818122575500	HESS CR AT FOOTPATH, GEORGE FOX UNIV, NEWBERG, OR	OR_Hess	Tebuthiuron TP 104	68575	59962-53-7	Degradate	Tebuthiuron	20150514	1.4034	DET
PNSQA	T443808123051100	PERIWINKLE CREEK AT SANTIAM RD SE, AT ALBANY, OR	OR_Periwinkle	Tebuthiuron TP 104	68575	59962-53-7	Degradate	Tebuthiuron	20150429	19.9314	DET
PNSQA	T443808123051100	PERIWINKLE CREEK AT SANTIAM RD SE, AT ALBANY, OR	OR_Periwinkle	Tebuthiuron TP 104	68575	59962-53-7	Degradate	Tebuthiuron	20150513	5.1048	DET
PNSQA	T12204010	SQUALICUM CREEK NEAR MOUTH AT BELLINGHAM, WA	WA_Squalicum	Tebuthiuron TP 104	68575	59962-53-7	Degradate	Tebuthiuron	20150519	3.2741	DET
PNSQA	T12212895	TENMILE CREEK ABOVE FOURMILE CREEK NR FERNDALE, WA	WA_Tenmile	Tebuthiuron TP 104	68575	59962-53-7	Degradate	Tebuthiuron	20150518	1.5659	DET
PNSQA	T443808123051100	PERIWINKLE CREEK AT SANTIAM RD SE, AT ALBANY, OR	OR_Periwinkle	Tebuthiuron TP 104	68575	59962-53-7	Degradate	Tebuthiuron	20150506	11.4884	DET
PNSQA	T443808123051100	PERIWINKLE CREEK AT SANTIAM RD SE, AT ALBANY, OR	OR_Periwinkle	Tebuthiuron TP 104	68575	59962-53-7	Degradate	Tebuthiuron	20150520	1.2926	DET
PNSQA	T443808123051100	PERIWINKLE CREEK AT SANTIAM RD SE, AT ALBANY, OR	OR_Periwinkle	Tebuthiuron TP 104	68575	59962-53-7	Degradate	Tebuthiuron	20150528	3.1728	DET
PNSQA	T12113205	MILL CREEK AT PEASLEY CANYON RD S NR AUBURN, WA	WA_MillAuburn	Tebuthiuron TP 104	68575	59962-53-7	Degradate	Tebuthiuron	20150528	1.3551	DET
PNSQA	T12113205	MILL CREEK AT PEASLEY CANYON RD S NR AUBURN, WA	WA_MillAuburn	Tebuthiuron TP 104	68575	59962-53-7	Degradate	Tebuthiuron	20150603	1.0064	DET
PNSQA	T12212001	FISHTRAP CREEK AT AARON RD NR LYNDEN, WA	WA_Fishtrap	Tebuthiuron TP 104	68575	59962-53-7	Degradate	Tebuthiuron	20150602	3.1027	DET
PNSQA	T14211902	BURNT BRIDGE CREEK NEAR MOUTH AT VANCOUVER, WA	WA_Burnt	Tebuthiuron TP 104	68575	59962-53-7	Degradate	Tebuthiuron	20150602	0.7064	DET
PNSQA	T14201300	ZOLLNER CREEK NEAR MT ANGEL, OR	OR_Zollner	Dimethenamid OA	68581	380412-59-9	Degradate	Dimethenamid	20150505	49.7341	DET
PNSQA	T14201300	ZOLLNER CREEK NEAR MT ANGEL, OR	OR_Zollner	Dimethenamid OA	68581	380412-59-9	Degradate	Dimethenamid	20150414	22.9499	DET
PNSQA	T14201300	ZOLLNER CREEK NEAR MT ANGEL, OR	OR_Zollner	Dimethenamid OA	68581	380412-59-9	Degradate	Dimethenamid	20150421	51.2024	DET
PNSQA	T451244123050200	W.F. PALMER CREEK AT WEBFOOT ROAD NR DAYTON, OR	OR_WFPalmer	Dimethenamid SA	68582	205939-58-8	Degradate	Dimethenamid	20150416	37.7802	DET
PNSQA	T452538122213700	NORTH FORK DEEP CR AT SE CHURCH RD, BORING, OR	OR_NFDeep	Dimethenamid SA	68582	205939-58-8	Degradate	Dimethenamid	20150414	26.837	DET
PNSQA	T443436123023600	OAK CREEK AT FRY RD SE, NEAR ALBANY, OR	OR_Oak	Dimethenamid SA	68582	205939-58-8	Degradate	Dimethenamid	20150415	18.7172	DET
PNSQA	T14201300	ZOLLNER CREEK NEAR MT ANGEL, OR	OR_Zollner	Dimethenamid SA	68582	205939-58-8	Degradate	Dimethenamid	20150414	115.1096	DET
PNSQA	T14201300	ZOLLNER CREEK NEAR MT ANGEL, OR	OR_Zollner	Dimethenamid SA	68582	205939-58-8	Degradate	Dimethenamid	20150421	185.3057	DET
PNSQA	T452538122213700	NORTH FORK DEEP CR AT SE CHURCH RD, BORING, OR	OR_NFDeep	Dimethenamid SA	68582	205939-58-8	Degradate	Dimethenamid	20150421	18.2277	DET
PNSQA	T451244123050200	W.F. PALMER CREEK AT WEBFOOT ROAD NR DAYTON, OR	OR_WFPalmer	Dimethenamid SA	68582	205939-58-8	Degradate	Dimethenamid	20150423	33.0535	DET
PNSQA	T14201300	ZOLLNER CREEK NEAR MT ANGEL, OR	OR_Zollner	Dimethenamid SA	68582	205939-58-8	Degradate	Dimethenamid	20150428	157.3519	DET
PNSQA	T452538122213700	NORTH FORK DEEP CR AT SE CHURCH RD, BORING, OR	OR_NFDeep	Dimethenamid SA	68582	205939-58-8	Degradate	Dimethenamid	20150505	32.7489	DET
PNSQA	T14201300	ZOLLNER CREEK NEAR MT ANGEL, OR	OR_Zollner	Dimethenamid SA	68582	205939-58-8	Degradate	Dimethenamid	20150505	88.0775	DET
PNSQA	T451244123050200	W.F. PALMER CREEK AT WEBFOOT ROAD NR DAYTON, OR	OR_WFPalmer	Dimethenamid SA	68582	205939-58-8	Degradate	Dimethenamid	20150507	47.8139	DET
PNSQA	T14201300	ZOLLNER CREEK NEAR MT ANGEL, OR	OR_Zollner	Dimethenamid SA	68582	205939-58-8	Degradate	Dimethenamid	20150512	104.7655	DET
PNSQA	T451244123050200	W.F. PALMER CREEK AT WEBFOOT ROAD NR DAYTON, OR	OR_WFPalmer	Dimethenamid SA	68582	205939-58-8	Degradate	Dimethenamid	20150514	19.2133	DET
PNSQA	T14201300	ZOLLNER CREEK NEAR MT ANGEL, OR	OR_Zollner	Dimethenamid SA	68582	205939-58-8	Degradate	Dimethenamid	20150519	74.1072	DET
PNSQA	T452538122213700	NORTH FORK DEEP CR AT SE CHURCH RD, BORING, OR	OR_NFDeep	Dimethenamid SA	68582	205939-58-8	Degradate	Dimethenamid	20150526	30.0968	DET
PNSQA	T14201300	ZOLLNER CREEK NEAR MT ANGEL, OR	OR_Zollner	Dimethenamid SA	68582	205939-58-8	Degradate	Dimethenamid	20150526	92.9209	DET
PNSQA	T452538122213700	NORTH FORK DEEP CR AT SE CHURCH RD, BORING, OR	OR_NFDeep	Dimethenamid SA	68582	205939-58-8	Degradate	Dimethenamid	20150602	57.1446	DET
PNSQA	T14201300	ZOLLNER CREEK NEAR MT ANGEL, OR	OR_Zollner	Dimethenamid SA	68582	205939-58-8	Degradate	Dimethenamid	20150602	48.0288	DET
PNSQA	T12102212	SWAN CREEK AT PIONEER WAY TACOMA, WA	WA_Swan	Dimethenamid SA	68582	205939-58-8	Degradate	Dimethenamid	20150604	5.1385	DET
PNSQA	T452538122213700	NORTH FORK DEEP CR AT SE CHURCH RD, BORING, OR	OR_NFDeep	Dimethenamid SA	68582	205939-58-8	Degradate	Dimethenamid	20150609	49.6098	DET
PNSQA	T14201300	ZOLLNER CREEK NEAR MT ANGEL, OR	OR_Zollner	Dimethenamid SA	68582	205939-58-8	Degradate	Dimethenamid	20150609	70.6618	DET
PNSQA	T451244123050200	W.F. PALMER CREEK AT WEBFOOT ROAD NR DAYTON, OR	OR_WFPalmer	Dimethenamid SA	68582	205939-58-8	Degradate	Dimethenamid	20150611	45.9234	DET
PNSQA	T443423123153700	DIXON CREEK AT 6TH ST, AT CORVALLIS, OR	OR_Dixon	Dimethenamid SA	68582	205939-58-8	Degradate	Dimethenamid	20150610	12.9719	DET
PNSQA	T452538122213700	NORTH FORK DEEP CR AT SE CHURCH RD, BORING, OR	OR_NFDeep	Dimethenamid SA	68582	205939-58-8	Degradate	Dimethenamid	20150616	59.1969	DET
PNSQA	T14201300	ZOLLNER CREEK NEAR MT ANGEL, OR	OR_Zollner	Dimethenamid SA	68582	205939-58-8	Degradate	Dimethenamid	20150616	48.5664	DET
PNSQA	T452414122213200	TICKLE CREEK NEAR BORING, OR	OR_Tickle	Dimethenamid SA	68582	205939-58-8	Degradate	Dimethenamid	20150616	9.2368	DET
PNSQA	T14201300	ZOLLNER CREEK NEAR MT ANGEL, OR	OR_Zollner	Dimethenamid SAA	68583	NA	Degradate	Dimethenamid	20150512	46.0031	DET
PNSQA	T14201300	ZOLLNER CREEK NEAR MT ANGEL, OR	OR_Zollner	Dimethenamid SAA	68583	NA	Degradate	Dimethenamid	20150519	52.515	DET
PNSQA	T14201300	ZOLLNER CREEK NEAR MT ANGEL, OR	OR_Zollner	Dimethenamid SAA	68583	NA	Degradate	Dimethenamid	20150421	36.8448	DET
PNSQA	T14201300	ZOLLNER CREEK NEAR MT ANGEL, OR	OR_Zollner	EPTC R248722	68594	65109-69-5	Degradate	EPTC	20150519	85.3658	DET
PNSQA	T14201300	ZOLLNER CREEK NEAR MT ANGEL, OR	OR_Zollner	EPTC R248722	68594	65109-69-5	Degradate	EPTC	20150526	4.775	DET
PNSQA	T14201300	ZOLLNER CREEK NEAR MT ANGEL, OR	OR_Zollner	EPTC R248722	68594	65109-69-5	Degradate	EPTC	20150602	2.9825	DET
PNSQA	T452543122372300	KELLOGG CR BELOW MT SCOTT CR, NR MILWAUKIE, OR	OR_Kellogg	O-Ethyl-O-methyl-S-propyl phosphorothioate	68597	76960-87-7	Degradate	Ethoprop	20150511	1.4785	DET
PNSQA	T12150495	CHERRY CREEK BELOW MARGARET CREEK NEAR DUVALL, WA	WA_Cherry	O-Ethyl-O-methyl-S-propyl phosphorothioate	68597	76960-87-7	Degradate	Ethoprop	20150604	0.6343	DET
PNSQA	T443423123153700	DIXON CREEK AT 6TH ST, AT CORVALLIS, OR	OR_Dixon	Fipronil amide	68604	205650-69-7	Degradate	Fipronil	20150506	2.7473	DET
PNSQA	T453115122540800	BEAVERTON CREEK AT NE 75TH AVE, AT QUATAMA, OR	OR_Beaverton	Fipronil amide	68604	205650-69-7	Degradate	Fipronil	20150506	1.3954	DET
PNSQA	T445551123015800	PRINGLE CREEK AT SALEM, OR	OR_Pringle	Fipronil amide	68604	205650-69-7	Degradate	Fipronil	20150506	2.8914	DET
PNSQA	T445750123032900	GLENN CREEK AT HARRITT DR NW, SALEM, OR	OR_Glenn	Fipronil amide	68604	205650-69-7	Degradate	Fipronil	20150507	1.9455	DET
PNSQA	T12110495	JENKINS CREEK NEAR COVINGTION, WA	WA_Jenkins	Fipronil amide	68604	205650-69-7	Degradate	Fipronil	20150514	3.3276	DET
PNSQA	T443423123153700	DIXON CREEK AT 6TH ST, AT CORVALLIS, OR	OR_Dixon	Fipronil amide	68604	205650-69-7	Degradate	Fipronil	20150513	5.5209	DET
PNSQA	T445420123041900	CROISAN CREEK AT MADRONA AVE S, AT SALEM, OR	OR_Croisan	Fipronil amide	68604	205650-69-7	Degradate	Fipronil	20150513	3.5245	DET
PNSQA	T440257123103200	AMAZON CREEK NEAR DANEBO ROAD AT EUGENE, OR	OR_Amazon	Fipronil amide	68604	205650-69-7	Degradate	Fipronil	20150513	3.1356	DET
PNSQA	T445750123032900	GLENN CREEK AT HARRITT DR NW, SALEM, OR	OR_Glenn	Fipronil amide	68604	205650-69-7	Degradate	Fipronil	20150514	2.9592	DET
PNSQA	T12102212	SWAN CREEK AT PIONEER WAY TACOMA, WA	WA_Swan	Fipronil amide	68604	205650-69-7	Degradate	Fipronil	20150520	1.5407	DET
PNSQA	T453115122540800	BEAVERTON CREEK AT NE 75TH AVE, AT QUATAMA, OR	OR_Beaverton	Fipronil amide	68604	205650-69-7	Degradate	Fipronil	20150414	2.8923	DET
PNSQA	T445551123015800	PRINGLE CREEK AT SALEM, OR	OR_Pringle	Fipronil amide	68604	205650-69-7	Degradate	Fipronil	20150415	7.9935	DET
PNSQA	T445750123032900	GLENN CREEK AT HARRITT DR NW, SALEM, OR	OR_Glenn	Fipronil amide	68604	205650-69-7	Degradate	Fipronil	20150416	3.2227	DET
PNSQA	T14206950	FANNO CREEK AT DURHAM, OR	OR_Fanno	Fipronil amide	68604	205650-69-7	Degradate	Fipronil	20150420	4.529	DET
PNSQA	T453115122540800	BEAVERTON CREEK AT NE 75TH AVE, AT QUATAMA, OR	OR_Beaverton	Fipronil amide	68604	205650-69-7	Degradate	Fipronil	20150429	2.4186	DET
PNSQA	T445551123015800	PRINGLE CREEK AT SALEM, OR	OR_Pringle	Fipronil amide	68604	205650-69-7	Degradate	Fipronil	20150429	3.9926	DET
PNSQA	T443423123153700	DIXON CREEK AT 6TH ST, AT CORVALLIS, OR	OR_Dixon	Fipronil amide	68604	205650-69-7	Degradate	Fipronil	20150429	3.8224	DET
PNSQA	T14206950	FANNO CREEK AT DURHAM, OR	OR_Fanno	Fipronil amide	68604	205650-69-7	Degradate	Fipronil	20150504	2.9402	DET
PNSQA	T452414122213200	TICKLE CREEK NEAR BORING, OR	OR_Tickle	Fipronil amide	68604	205650-69-7	Degradate	Fipronil	20150505	1.2643	DET
PNSQA	T452431122303200	ROCK CREEK NEAR MOUTH, NEAR DAMASCUS, OR	OR_RockMouth	Fipronil amide	68604	205650-69-7	Degradate	Fipronil	20150504	0.6553	DET
PNSQA	T445551123015800	PRINGLE CREEK AT SALEM, OR	OR_Pringle	Fipronil amide	68604	205650-69-7	Degradate	Fipronil	20150603	2.8154	DET
PNSQA	T14206950	FANNO CREEK AT DURHAM, OR	OR_Fanno	Fipronil amide	68604	205650-69-7	Degradate	Fipronil	20150608	2.3911	DET
PNSQA	T445750123032900	GLENN CREEK AT HARRITT DR NW, SALEM, OR	OR_Glenn	Fipronil amide	68604	205650-69-7	Degradate	Fipronil	20150611	1.7647	DET
PNSQA	T12072660	OLALLA CREEK AT BURLEY OLALLA ROAD NEAR OLALLA, WA	WA_Olalla	Fipronil amide	68604	205650-69-7	Degradate	Fipronil	20150616	8.781	DET
PNSQA	T443423123153700	DIXON CREEK AT 6TH ST, AT CORVALLIS, OR	OR_Dixon	Fipronil amide	68604	205650-69-7	Degradate	Fipronil	20150617	11.7743	DET
PNSQA	T445420123041900	CROISAN CREEK AT MADRONA AVE S, AT SALEM, OR	OR_Croisan	Fipronil amide	68604	205650-69-7	Degradate	Fipronil	20150617	8.608	DET
PNSQA	T451818122575500	HESS CR AT FOOTPATH, GEORGE FOX UNIV, NEWBERG, OR	OR_Hess	Fipronil amide	68604	205650-69-7	Degradate	Fipronil	20150618	8.0272	DET
PNSQA	T451244123050200	W.F. PALMER CREEK AT WEBFOOT ROAD NR DAYTON, OR	OR_WFPalmer	Hydroxydiazinon	68618	29820-16-4	Degradate	Diazinon	20150611	14.7495	DET
PNSQA	T451244123050200	W.F. PALMER CREEK AT WEBFOOT ROAD NR DAYTON, OR	OR_WFPalmer	Hydroxydiazinon	68618	29820-16-4	Degradate	Diazinon	20150618	15.8913	DET
PNSQA	T452912122291200	JOHNSON CREEK AT CIRCLE AVE, OR	OR_Johnson	Hydroxytebuthurion	68621	59962-54-8	Degradate	Tebuthiuron	20150413	2.376	DET
PNSQA	T445029122592600	BATTLE CREEK NEAR TURNER, OR	OR_Battle	Hydroxytebuthurion	68621	59962-54-8	Degradate	Tebuthiuron	20150521	2.4684	DET
PNSQA	T14142800	BEAVER CREEK AT TROUTDALE, OR	OR_Beaver	Hydroxymetolachlor	68622	131068-72-9	Degradate	Metolachlor	20150525	4.4727	DET
PNSQA	T14201300	ZOLLNER CREEK NEAR MT ANGEL, OR	OR_Zollner	Hydroxymetolachlor	68622	131068-72-9	Degradate	Metolachlor	20150526	4.026	DET
PNSQA	T451244123050200	W.F. PALMER CREEK AT WEBFOOT ROAD NR DAYTON, OR	OR_WFPalmer	Hydroxymetolachlor	68622	131068-72-9	Degradate	Metolachlor	20150528	4.708	DET
PNSQA	T14201300	ZOLLNER CREEK NEAR MT ANGEL, OR	OR_Zollner	Hydroxymetolachlor	68622	131068-72-9	Degradate	Metolachlor	20150602	3.8404	DET
PNSQA	T445819123042500	GIBSON CREEK IN BRUSH COLLEGE PARK, AT SALEM, OR	OR_Brush	Hydroxymetolachlor	68622	131068-72-9	Degradate	Metolachlor	20150604	0.4702	DET
PNSQA	T451244123050200	W.F. PALMER CREEK AT WEBFOOT ROAD NR DAYTON, OR	OR_WFPalmer	Hydroxymetolachlor	68622	131068-72-9	Degradate	Metolachlor	20150604	3.208	DET
PNSQA	T14201300	ZOLLNER CREEK NEAR MT ANGEL, OR	OR_Zollner	Hydroxymetolachlor	68622	131068-72-9	Degradate	Metolachlor	20150505	3.947	DET
PNSQA	T14142800	BEAVER CREEK AT TROUTDALE, OR	OR_Beaver	Hydroxymetolachlor	68622	131068-72-9	Degradate	Metolachlor	20150518	3.8594	DET
PNSQA	T14201300	ZOLLNER CREEK NEAR MT ANGEL, OR	OR_Zollner	Hydroxymetolachlor	68622	131068-72-9	Degradate	Metolachlor	20150519	5.2573	DET
PNSQA	T14142800	BEAVER CREEK AT TROUTDALE, OR	OR_Beaver	Hydroxymetolachlor	68622	131068-72-9	Degradate	Metolachlor	20150504	4.0667	DET
PNSQA	T451244123050200	W.F. PALMER CREEK AT WEBFOOT ROAD NR DAYTON, OR	OR_WFPalmer	Hydroxymetolachlor	68622	131068-72-9	Degradate	Metolachlor	20150521	5.1763	E
PNSQA	T14201300	ZOLLNER CREEK NEAR MT ANGEL, OR	OR_Zollner	Hydroxymetolachlor	68622	131068-72-9	Degradate	Metolachlor	20150414	6.8037	DET
PNSQA	T14201300	ZOLLNER CREEK NEAR MT ANGEL, OR	OR_Zollner	Hydroxymetolachlor	68622	131068-72-9	Degradate	Metolachlor	20150421	3.8347	DET
PNSQA	T14142800	BEAVER CREEK AT TROUTDALE, OR	OR_Beaver	Hydroxymetolachlor	68622	131068-72-9	Degradate	Metolachlor	20150420	1.5189	DET
PNSQA	T451244123050200	W.F. PALMER CREEK AT WEBFOOT ROAD NR DAYTON, OR	OR_WFPalmer	Hydroxymetolachlor	68622	131068-72-9	Degradate	Metolachlor	20150423	11.3	DET
PNSQA	T14142800	BEAVER CREEK AT TROUTDALE, OR	OR_Beaver	Hydroxymetolachlor	68622	131068-72-9	Degradate	Metolachlor	20150427	3.098	E
PNSQA	T14201300	ZOLLNER CREEK NEAR MT ANGEL, OR	OR_Zollner	Hydroxymetolachlor	68622	131068-72-9	Degradate	Metolachlor	20150428	3.6628	E
PNSQA	T451244123050200	W.F. PALMER CREEK AT WEBFOOT ROAD NR DAYTON, OR	OR_WFPalmer	Hydroxymetolachlor	68622	131068-72-9	Degradate	Metolachlor	20150507	1.6889	DET
PNSQA	T14201300	ZOLLNER CREEK NEAR MT ANGEL, OR	OR_Zollner	Hydroxymetolachlor	68622	131068-72-9	Degradate	Metolachlor	20150512	4.3169	DET
PNSQA	T14142800	BEAVER CREEK AT TROUTDALE, OR	OR_Beaver	Hydroxymetolachlor	68622	131068-72-9	Degradate	Metolachlor	20150511	4.8779	DET
PNSQA	T451244123050200	W.F. PALMER CREEK AT WEBFOOT ROAD NR DAYTON, OR	OR_WFPalmer	Hydroxymetolachlor	68622	131068-72-9	Degradate	Metolachlor	20150514	2.5536	DET
PNSQA	T451244123050200	W.F. PALMER CREEK AT WEBFOOT ROAD NR DAYTON, OR	OR_WFPalmer	Hydroxymetolachlor	68622	131068-72-9	Degradate	Metolachlor	20150430	2.2431	DET
PNSQA	T14201300	ZOLLNER CREEK NEAR MT ANGEL, OR	OR_Zollner	Hydroxymetolachlor	68622	131068-72-9	Degradate	Metolachlor	20150609	11.7333	DET
PNSQA	T14142800	BEAVER CREEK AT TROUTDALE, OR	OR_Beaver	Hydroxymetolachlor	68622	131068-72-9	Degradate	Metolachlor	20150608	5.4223	DET
PNSQA	T14142800	BEAVER CREEK AT TROUTDALE, OR	OR_Beaver	Hydroxymetolachlor	68622	131068-72-9	Degradate	Metolachlor	20150615	2.5518	DET
PNSQA	T14201300	ZOLLNER CREEK NEAR MT ANGEL, OR	OR_Zollner	Hydroxymetolachlor	68622	131068-72-9	Degradate	Metolachlor	20150616	3.9872	DET
PNSQA	T451244123050200	W.F. PALMER CREEK AT WEBFOOT ROAD NR DAYTON, OR	OR_WFPalmer	Hydroxymetolachlor	68622	131068-72-9	Degradate	Metolachlor	20150618	1.9087	DET
PNSQA	T443436123023600	OAK CREEK AT FRY RD SE, NEAR ALBANY, OR	OR_Oak	Hydroxymetolachlor	68622	131068-72-9	Degradate	Metolachlor	20150618	2.9092	DET
PNSQA	T443436123023600	OAK CREEK AT FRY RD SE, NEAR ALBANY, OR	OR_Oak	Hydroxysimazine	68624	2599-11-3	Degradate	Simazine	20150415	9.3074	E
PNSQA	T443808123051100	PERIWINKLE CREEK AT SANTIAM RD SE, AT ALBANY, OR	OR_Periwinkle	Hydroxysimazine	68624	2599-11-3	Degradate	Simazine	20150416	35.4918	DET
PNSQA	T451818122575500	HESS CR AT FOOTPATH, GEORGE FOX UNIV, NEWBERG, OR	OR_Hess	Hydroxysimazine	68624	2599-11-3	Degradate	Simazine	20150416	5.3854	E
PNSQA	T451244123050200	W.F. PALMER CREEK AT WEBFOOT ROAD NR DAYTON, OR	OR_WFPalmer	Hydroxysimazine	68624	2599-11-3	Degradate	Simazine	20150416	23.3153	DET
PNSQA	T14201300	ZOLLNER CREEK NEAR MT ANGEL, OR	OR_Zollner	Hydroxysimazine	68624	2599-11-3	Degradate	Simazine	20150414	21.6186	DET
PNSQA	T454510122424900	WHIPPLE CREEK NEAR SALMON CREEK, WA	WA_Whipple	Hydroxysimazine	68624	2599-11-3	Degradate	Simazine	20150420	4.1887	DET
PNSQA	T452543122372300	KELLOGG CR BELOW MT SCOTT CR, NR MILWAUKIE, OR	OR_Kellogg	Hydroxysimazine	68624	2599-11-3	Degradate	Simazine	20150420	3.5913	DET
PNSQA	T14206950	FANNO CREEK AT DURHAM, OR	OR_Fanno	Hydroxysimazine	68624	2599-11-3	Degradate	Simazine	20150420	12.5965	DET
PNSQA	T14201300	ZOLLNER CREEK NEAR MT ANGEL, OR	OR_Zollner	Hydroxysimazine	68624	2599-11-3	Degradate	Simazine	20150421	25.2143	DET
PNSQA	T12120000	MERCER CREEK NEAR BELLEVUE, WA	WA_Mercer	Hydroxysimazine	68624	2599-11-3	Degradate	Simazine	20150421	4.6373	DET
PNSQA	T14142800	BEAVER CREEK AT TROUTDALE, OR	OR_Beaver	Hydroxysimazine	68624	2599-11-3	Degradate	Simazine	20150420	17.1478	DET
PNSQA	T452538122213700	NORTH FORK DEEP CR AT SE CHURCH RD, BORING, OR	OR_NFDeep	Hydroxysimazine	68624	2599-11-3	Degradate	Simazine	20150421	5.1477	DET
PNSQA	T443808123051100	PERIWINKLE CREEK AT SANTIAM RD SE, AT ALBANY, OR	OR_Periwinkle	Hydroxysimazine	68624	2599-11-3	Degradate	Simazine	20150422	39.3957	E
PNSQA	T453115122540800	BEAVERTON CREEK AT NE 75TH AVE, AT QUATAMA, OR	OR_Beaverton	Hydroxysimazine	68624	2599-11-3	Degradate	Simazine	20150422	25.4652	E
PNSQA	T451244123050200	W.F. PALMER CREEK AT WEBFOOT ROAD NR DAYTON, OR	OR_WFPalmer	Hydroxysimazine	68624	2599-11-3	Degradate	Simazine	20150423	37.1718	E
PNSQA	T14201300	ZOLLNER CREEK NEAR MT ANGEL, OR	OR_Zollner	Hydroxysimazine	68624	2599-11-3	Degradate	Simazine	20150428	28.746	E
PNSQA	T451244123050200	W.F. PALMER CREEK AT WEBFOOT ROAD NR DAYTON, OR	OR_WFPalmer	Hydroxysimazine	68624	2599-11-3	Degradate	Simazine	20150507	70.3089	E
PNSQA	T14142800	BEAVER CREEK AT TROUTDALE, OR	OR_Beaver	Hydroxysimazine	68624	2599-11-3	Degradate	Simazine	20150511	70.166	DET
